item,embedding
189,"[0.026901844888925552, -0.015118345618247986, 0.020691048353910446, 0.03128344938158989, -0.0567169152200222, -0.007061749696731567, -0.031991105526685715, 0.05494166538119316, 0.014658499509096146, -0.025800012052059174, -0.03402933105826378, 0.028958488255739212, 0.017136964946985245, -0.02061735838651657, 0.017468463629484177, -0.0021800994873046875, -0.009373262524604797, -0.02368825301527977, 0.05503355339169502, 0.049531225115060806, -0.03517332300543785, -0.005247872322797775, -0.0335845947265625, 0.012550603598356247, -0.04555702582001686, -0.010899361222982407, 0.027883347123861313, 0.0353284515440464, -0.008623272180557251, -0.03909258544445038, -0.013499639928340912, -0.018282171338796616, -0.05460517108440399, 0.04131658747792244, 0.015344548970460892, -0.022773616015911102, 0.05858629569411278, 0.00975806638598442, 0.04909146949648857, 0.032767403870821, -0.0479116216301918, -0.015650276094675064, 0.043078940361738205, 0.008066017180681229, -0.053227558732032776, -0.027611548081040382, -0.05026015639305115, -0.05730366334319115, 0.0012081079185009003, -0.03613357990980148, -0.026217874139547348, -0.03637361899018288, 0.025140952318906784, 0.010275457054376602, -0.05403878912329674, 0.056638021022081375, -0.014900222420692444, 0.012172792106866837, 0.04976564273238182, -0.0254565067589283, 0.05493203178048134, -0.0370028130710125, -0.019746653735637665, 0.011725153774023056]"
1,"[0.04315704479813576, 0.021474536508321762, 0.0010531097650527954, 0.027641255408525467, -0.0358206182718277, 0.012381833046674728, -0.05337938293814659, -0.04709714278578758, -0.01872432604432106, -0.03594901040196419, -0.006865132600069046, -0.026182901114225388, -0.032989539206027985, 0.0507819689810276, 0.01976800337433815, -0.02746652252972126, -0.018712520599365234, 0.04721290245652199, 0.0011919178068637848, -0.011436723172664642, -0.04642772674560547, -0.04041258618235588, 0.041420962661504745, 0.026267554610967636, 0.05271676555275917, -0.05466696247458458, 0.03726884350180626, -0.023074448108673096, -0.05718912556767464, -0.01356910914182663, 0.05830792710185051, -0.0023341625928878784, 0.037053514271974564, 0.011685680598020554, 0.03273070976138115, -0.035035062581300735, -0.021641355007886887, 0.02837510034441948, 0.03695501759648323, -0.027906302362680435, 0.03286592289805412, -0.00333414226770401, -0.02869820035994053, -0.011276904493570328, -0.03117765299975872, 0.04752647504210472, 0.04114774987101555, 0.01253804937005043, -0.03645695000886917, 0.024025801569223404, 0.04680166766047478, -0.044257212430238724, 0.03975643590092659, 0.037536028772592545, 0.05205202475190163, -0.05057385563850403, -0.032479241490364075, -0.0339779332280159, 0.010207217186689377, -0.01398412138223648, 0.008334483951330185, 0.012329991906881332, 0.0393097959458828, -0.013155095279216766]"
919,"[-0.028283949941396713, 0.02877909317612648, -0.0548173263669014, -0.017462801188230515, -0.057529266923666, -0.05583259090781212, -0.007944945245981216, 0.043224867433309555, 0.00016438215970993042, -0.03388693183660507, 0.00792166218161583, -0.019318677484989166, 0.05811028555035591, 0.01618240401148796, -0.0347471684217453, -0.027891885489225388, 0.029779750853776932, -0.003046516329050064, -0.004248946905136108, -0.04023021459579468, 0.053512636572122574, 0.03093402460217476, -0.0046440958976745605, -0.017556142061948776, 0.03631759062409401, 0.025622699409723282, 0.013349395245313644, 0.02706524357199669, -0.025515083223581314, 0.05459139868617058, 0.04196714237332344, 0.03401925787329674, 0.028259050101041794, 0.004978399723768234, 0.02442263439297676, -0.043094877153635025, 0.02121400460600853, -0.007317796349525452, -0.054235611110925674, -0.0030187293887138367, -0.0030680298805236816, -0.0043539442121982574, 0.027862373739480972, 0.04790384694933891, 0.01800621673464775, -0.005800161510705948, -0.033864110708236694, 0.02782459929585457, 0.0043157972395420074, -0.0372469499707222, -0.057717032730579376, -0.05375322327017784, 0.01116456463932991, -0.026013590395450592, -0.04145021736621857, 0.05855216458439827, -0.0473259836435318, -0.05601497367024422, 0.0021510422229766846, 0.029520709067583084, -0.02981860749423504, -0.047978922724723816, -0.0021115094423294067, 0.01035834476351738]"
135,"[-0.047107890248298645, 0.016604047268629074, -0.04407748579978943, 0.05815254524350166, -0.03207601606845856, 0.053074102848768234, 0.009572844952344894, 0.03952467814087868, 0.03801519051194191, 0.03783152624964714, -0.05441741645336151, -0.006916586309671402, 0.016234342008829117, 0.03474966809153557, 0.01065811887383461, 0.052401911467313766, -0.0531717948615551, 0.002451647073030472, -0.04589976370334625, 0.046296920627355576, -0.015337884426116943, 0.013754870742559433, -0.001335538923740387, -0.03802460432052612, 0.05525358393788338, 0.007241513580083847, 0.040116120129823685, 0.016647767275571823, -0.0497024729847908, -0.03264030069112778, -0.04681946337223053, 0.04229481890797615, 0.010714415460824966, 0.026569712907075882, 0.03950933739542961, -0.03384874761104584, -0.00861041247844696, 0.04464033618569374, 0.057074543088674545, 0.010397326201200485, -0.0007795579731464386, -0.0500861257314682, -0.051810573786497116, -0.05663207173347473, 0.004435505717992783, -0.03308362141251564, -0.045866645872592926, 0.007181044667959213, 0.011366080492734909, 0.0171784870326519, -0.006789170205593109, -0.0029836855828762054, -0.053450971841812134, 0.047315243631601334, 0.03796009346842766, -0.035563647747039795, 0.038336921483278275, -0.05496722832322121, 0.01360711082816124, 0.0061679743230342865, 0.029154349118471146, -0.006320968270301819, 0.030202973634004593, -0.05127326026558876]"
204,"[0.05399966612458229, -0.04774022847414017, -0.000715211033821106, 0.017889801412820816, -0.03433027118444443, -0.00817466527223587, -0.022653374820947647, 0.025476548820734024, -0.044675350189208984, -0.015447597950696945, 0.0027330592274665833, 0.003341764211654663, 0.005343262106180191, -0.03235738351941109, 0.02259242907166481, 0.034001242369413376, 0.004981745034456253, -0.022932909429073334, 0.04374305531382561, -0.0156717449426651, 0.024216745048761368, 0.05475762113928795, -0.009205099195241928, 0.027657922357320786, -0.0191715806722641, 0.042145516723394394, 0.05527453497052193, 0.004167225211858749, 0.036883678287267685, -0.04497151076793671, 0.005547072738409042, -0.04822012037038803, 0.031785961240530014, 0.000524379312992096, 0.00927051529288292, -0.02680961787700653, 0.05069420114159584, 0.02317841723561287, 0.003603018820285797, 0.02927440032362938, 0.02348419651389122, -0.006818301975727081, 0.0180988572537899, 0.047360699623823166, 0.05161101743578911, 0.009500134736299515, -0.03887311369180679, 0.05575959011912346, 0.022760193794965744, 0.010827388614416122, -0.037443600594997406, -0.0181511752307415, 0.04151101037859917, -0.028329016640782356, -0.011947881430387497, 0.0509299598634243, 0.013144966214895248, -0.016327068209648132, -0.021807994693517685, 0.0517861507833004, -0.043016597628593445, -0.014270614832639694, 0.021093327552080154, 0.013548094779253006]"
431,"[-0.05414629355072975, -0.004782173782587051, -0.021672364324331284, 0.04894878342747688, 0.01447177305817604, 0.04098247364163399, -0.033464595675468445, -0.01290697231888771, 0.014105070382356644, 0.04816148802638054, -0.03916430473327637, 0.032994288951158524, 0.03076643869280815, -0.04969261214137077, 0.04121952876448631, 0.046159762889146805, 0.03288942202925682, 0.022462952882051468, -0.051661789417266846, -0.018104836344718933, 0.0005782917141914368, 0.04858258739113808, 0.055086638778448105, -0.045721620321273804, -0.040443550795316696, 0.010284971445798874, 0.004548046737909317, 0.04050270840525627, -0.04775834456086159, 0.02401786670088768, -0.04217357188463211, -0.04675807058811188, 0.01856982335448265, 0.03245265409350395, -0.0009900927543640137, 0.004606526345014572, 0.035194430500268936, 0.04988588020205498, 0.0025039315223693848, 0.0035618841648101807, -0.049116186797618866, -0.03896775096654892, 0.05508618429303169, -0.03630375117063522, 0.02690257504582405, 0.00283060222864151, -0.028221992775797844, 0.03983278200030327, 0.05629434064030647, 0.005413118749856949, -0.011582735925912857, -0.009853322058916092, -0.039797164499759674, -0.024509776383638382, 0.04385123774409294, 0.009620066732168198, 0.044617775827646255, -0.007074512541294098, 0.05626291409134865, -0.040524087846279144, 0.03179242089390755, 0.026749666780233383, 0.015828359872102737, -0.022918835282325745]"
526,"[0.00855972245335579, -0.01959831640124321, 0.011823456734418869, -0.011580988764762878, -0.013596698641777039, -0.04163069278001785, -0.030779140070080757, 0.054789867252111435, -0.03794430196285248, 0.04276987537741661, -0.017199043184518814, 0.04738990589976311, 0.05857196822762489, 0.03762529417872429, 0.032642263919115067, 0.03001232072710991, -0.053810492157936096, 0.05577567592263222, -0.05813242495059967, -0.013782840222120285, -0.0016474835574626923, -0.029444608837366104, 0.029336873441934586, -0.02846318855881691, -0.018115293234586716, -0.04093065485358238, 0.0030615106225013733, -0.027584509924054146, -0.01525985449552536, 0.03549100086092949, -0.036060526967048645, -0.05510195344686508, 0.012980636209249496, 0.04113968089222908, -0.01639443263411522, -0.036204561591148376, -0.0026001110672950745, 0.015185277909040451, -0.05207414925098419, -0.05847017094492912, 0.05183969810605049, -0.023314226418733597, -0.02804076112806797, -0.04908442497253418, 0.046577464789152145, 0.03931276872754097, -0.011116664856672287, -0.034414343535900116, -0.05839179828763008, -0.05118468031287193, 0.017936784774065018, 0.019480738788843155, -0.007329713553190231, -0.00595049187541008, 0.0003986246883869171, 0.0514364056289196, 0.04729733243584633, 0.030016418546438217, -0.002787485718727112, -0.04241601377725601, -0.01808077096939087, -0.0067786164581775665, 0.03649429604411125, -0.027488479390740395]"
197,"[0.03640292212367058, -0.021638665348291397, 0.05454963073134422, -0.03768464922904968, 0.0012146830558776855, -0.05673392489552498, 0.027527038007974625, -0.006858151406049728, 0.011282723397016525, 0.03803626075387001, 0.03667450323700905, 0.04830028489232063, 0.048452068120241165, -0.0579269602894783, 0.037492942065000534, -0.014362957328557968, 0.017932366579771042, -0.033788833767175674, -0.020148765295743942, -0.027704475447535515, -0.034155748784542084, 0.016801517456769943, 0.05607196316123009, -0.038875557482242584, -0.05690351128578186, 0.0351724736392498, 0.044068869203329086, -0.0162983238697052, 0.05106255039572716, -0.05045022815465927, 0.024722371250391006, 0.013478931039571762, -0.03407038748264313, 0.011229466646909714, -0.03465929627418518, -0.05831459164619446, -0.042107269167900085, -0.04171901196241379, 0.013150904327630997, -4.988163709640503e-05, 0.05680758133530617, -0.039890535175800323, -0.030478697270154953, -0.054596737027168274, -0.01669531688094139, 0.04407111182808876, 0.04715372249484062, 0.027086976915597916, 0.045428212732076645, -0.0343875028192997, -0.050337329506874084, 0.026166830211877823, -0.04790320247411728, 0.019467320293188095, -0.04314924404025078, 0.027274031192064285, -0.027878202497959137, 0.01197114959359169, -0.02757924795150757, -0.022095825523138046, 0.029889490455389023, -0.03336700052022934, 0.049813952296972275, 0.044786710292100906]"
96,"[0.02004316821694374, 0.03130827471613884, 0.05621817335486412, 0.0023868605494499207, -0.011739619076251984, 0.0007814466953277588, -0.01884060725569725, 0.0023168176412582397, -0.03313933312892914, -0.04365504905581474, -0.02231466770172119, 0.007754411548376083, -0.005215384066104889, 0.05363624170422554, -0.052564654499292374, 0.05107574537396431, 0.016244541853666306, 0.035798799246549606, -0.034370191395282745, 0.006456773728132248, -0.021376699209213257, -0.03323622792959213, -0.033140406012535095, 0.0462915413081646, 0.040295880287885666, -0.037002526223659515, 0.03282986953854561, -0.011759128421545029, 0.03952955827116966, 0.021840672940015793, 0.048250216990709305, -0.003811139613389969, 0.03245494142174721, -0.007244043052196503, -0.006873782724142075, 0.05664975568652153, -0.04208892956376076, 0.0034457631409168243, -0.005890931934118271, -0.004255231469869614, 0.013766001909971237, 0.023099679499864578, 0.026491019874811172, 0.04130179062485695, -0.03426000475883484, -0.05067300423979759, 0.05728480592370033, -0.027393942698836327, -0.05286048352718353, -0.01788252219557762, -0.05698829144239426, 0.04616439715027809, 0.00046755000948905945, 0.0031596384942531586, -0.047261156141757965, -0.034215934574604034, -0.03733053803443909, 0.037323880940675735, -0.04410700872540474, 0.0469549335539341, 0.021388176828622818, 0.03355817124247551, -0.0477362684905529, 0.04259539768099785]"
205,"[0.04436356946825981, -0.045085836201906204, -0.018904633820056915, 0.0015716403722763062, 0.05148681625723839, 0.016225028783082962, -0.05790785327553749, -0.05131653696298599, 0.0014017559587955475, -0.04212823137640953, 0.0020185671746730804, 0.006393838673830032, 0.002628084272146225, 0.019083138555288315, 0.04770231619477272, -0.035398416221141815, 0.001554630696773529, 0.016293499618768692, -0.03780389577150345, 0.009474072605371475, -0.03705085813999176, 0.03214165195822716, -0.04033404588699341, -0.05062687024474144, 0.049189042299985886, 0.028064478188753128, -0.028056086972355843, 0.033820826560258865, -0.04826720803976059, 0.04840662702918053, 0.05826500430703163, 0.0506482757627964, -0.018951930105686188, -0.018623612821102142, -0.00037037208676338196, 0.01479855552315712, 0.02247147634625435, 0.0582699216902256, 0.023780647665262222, -0.05096105858683586, -0.03482797369360924, -0.014227807521820068, 0.011979896575212479, 0.02651149407029152, 0.018968302756547928, -0.01742061972618103, -0.03493688255548477, -0.009767640382051468, 0.007800225168466568, -0.05209121108055115, -0.014924395829439163, 0.0569613017141819, -0.0043439120054244995, 0.0484122596681118, 0.01440136507153511, -0.02785583958029747, -0.020794004201889038, 0.03351644054055214, 0.04924733564257622, 0.053562749177217484, 0.01938455179333687, 0.01646248623728752, -0.018978331238031387, 0.0455443449318409]"
191,"[-0.037586867809295654, 0.03842078521847725, 0.04935462400317192, 0.005772855132818222, -0.0034033097326755524, -0.03272239863872528, 0.003619592636823654, 0.053775448352098465, -0.029962914064526558, -0.014115791767835617, -0.029762808233499527, 0.0011650174856185913, 0.038984205573797226, 0.021183427423238754, -0.0008824393153190613, 0.02866228297352791, -0.03407186269760132, 0.013748694211244583, -0.04839940369129181, 0.014537472277879715, -0.009228218346834183, -0.024895183742046356, -0.00962415337562561, 0.029714670032262802, 0.03657911345362663, 0.046447400003671646, -0.00862705335021019, -0.0024504810571670532, -0.050408635288476944, -0.008068934082984924, 0.03723449632525444, 0.001690201461315155, -0.02927624247968197, 0.01501382514834404, -0.03480321541428566, 0.022785384207963943, 0.021047543734312057, -0.0008199848234653473, -0.03647229075431824, 0.013054948300123215, 0.008542153984308243, -0.01106170192360878, 0.04618017002940178, -0.017967525869607925, 0.03885914757847786, -0.04780852049589157, -0.05012081563472748, 0.0022760629653930664, -0.05675331503152847, -0.01629462093114853, -0.05730559676885605, 0.00022915750741958618, 0.009105931967496872, -0.012704979628324509, 0.0026432760059833527, -0.04744430258870125, -0.020355887711048126, -0.016413692384958267, -0.04431362822651863, -0.02010219544172287, -0.0033920519053936005, -0.028150649741292, 0.02688148245215416, 0.04644080623984337]"
