user,embedding
771,"[0.022174596786499023, 0.015327870845794678, -0.07068707793951035, 0.0034692957997322083, -0.0420573353767395, -0.032672133296728134, -0.06539977341890335, -0.05654264613986015, 0.018830887973308563, -0.06355451047420502, -0.030574243515729904, -0.057783421128988266, 0.03737761825323105, 0.07561812549829483, 0.0057269856333732605, -0.025140125304460526, -0.05734767019748688, -0.03072889894247055, 0.002410091459751129, 0.06413727253675461, -0.06330913305282593, -0.017847102135419846, -0.03934955969452858, 0.032282158732414246, -0.019960813224315643, 0.03697004169225693, -0.07376930117607117, -0.03709842264652252, -0.021272558718919754, 0.014863669872283936, 0.07122411578893661, 0.04434937238693237, -0.041284725069999695, -0.019459988921880722, -0.011909902095794678, 0.06922749429941177, -0.047836169600486755, -0.04945541173219681, 0.033005110919475555, -0.027616679668426514, 0.01739102602005005, 0.031121134757995605, 0.01937057077884674, -0.03726990520954132, 0.06466048210859299, 0.058874912559986115, 0.017206907272338867, -0.04463786631822586, 0.032414019107818604, -0.035427842289209366, -0.009635478258132935, -0.06923197209835052, -0.02364470809698105, 0.030258581042289734, 0.07504988461732864, -0.07248026132583618, -0.000476643443107605, 0.02948116511106491, 0.03939525783061981, -0.005802586674690247, -0.04788307845592499, -0.0663495808839798, 2.111494541168213e-05, 0.02589639276266098]"
926,"[0.0566500648856163, -0.05719850957393646, 0.07379309087991714, 0.028118789196014404, 0.04548909515142441, -0.014439620077610016, -0.06856746226549149, -0.04360564053058624, -0.0071657150983810425, -0.03022751212120056, -0.013127967715263367, 0.06804440170526505, -0.060787685215473175, -0.002679206430912018, 0.0031774118542671204, -0.03189950808882713, 0.03682820498943329, -0.07238185405731201, 0.06738502532243729, 0.03390026092529297, -0.04619540274143219, 0.020375661551952362, 0.013176165521144867, -0.06434686481952667, 0.01540173590183258, 0.03844604641199112, 0.046879544854164124, 0.01937512308359146, 0.046032339334487915, -0.03369293361902237, 0.003085702657699585, -0.05585823953151703, 0.03827644884586334, -0.01961616799235344, 0.023999527096748352, -0.007452905178070068, -0.03938084468245506, -0.015422254800796509, 0.046777017414569855, -0.0025339722633361816, 0.027001291513442993, 0.02211734652519226, -0.07674715667963028, -0.024624761193990707, 0.05073455721139908, 0.02371271699666977, -0.030664172023534775, -0.02375265583395958, -0.022512957453727722, -0.02606966719031334, 0.02142934501171112, -0.020474888384342194, -0.04487939551472664, -0.017538495361804962, 0.055992476642131805, 0.018253259360790253, 0.06596202403306961, 0.01682354509830475, -0.04747769609093666, -0.04345342516899109, 0.03121059387922287, 0.04754728078842163, -0.008772782981395721, -0.030138704925775528]"
40,"[-0.06962405890226364, -0.05237826704978943, 0.03498852998018265, 0.06627059727907181, -0.029454436153173447, 0.030905120074748993, 0.04687982797622681, -0.06792078167200089, -0.03444569930434227, -0.03365664184093475, -0.05610405653715134, -0.022968877106904984, 0.06845500320196152, -0.055818043649196625, -0.07574494183063507, 0.05748898535966873, -0.06328939646482468, 0.0015289857983589172, -0.03891764581203461, 0.046978384256362915, 0.04593748599290848, -0.04815986007452011, -0.022985469549894333, -0.010659217834472656, 0.03916323930025101, 0.015515074133872986, -0.011735208332538605, -0.046238578855991364, -0.07032065838575363, -0.013635843992233276, -0.03947703167796135, -0.0704539567232132, -0.032969508320093155, -0.006202049553394318, 0.006849236786365509, -0.04235459864139557, 0.04144728183746338, 0.036605849862098694, 0.07479282468557358, -0.023342274129390717, -0.07425525039434433, 0.018173933029174805, -0.07106092572212219, 0.03176359087228775, 0.031999245285987854, -0.06526724994182587, 0.03944247215986252, 0.06084781140089035, 0.01523464173078537, 0.0073758140206336975, 0.06738535314798355, -0.07697268575429916, -0.038292258977890015, 0.010690376162528992, -0.030462883412837982, 0.012413360178470612, -0.03286562114953995, -0.010859668254852295, -0.059566982090473175, 0.0652068480849266, -0.05302547663450241, 0.0168197900056839, 0.0667642280459404, -0.028369244188070297]"
364,"[-0.05002058297395706, 0.01330864429473877, 0.021837346255779266, -0.046101801097393036, 0.04595082998275757, 0.014983944594860077, 0.003920227289199829, -0.0022789910435676575, 0.023468464612960815, -0.056463126093149185, 0.06745786219835281, 0.06707105785608292, 0.07130251079797745, -0.013018101453781128, 0.044667452573776245, -0.07173136621713638, 0.06362215429544449, 0.04674302786588669, -0.03034934401512146, 0.07076691836118698, -0.050881676375865936, 0.07626252621412277, 0.03845352679491043, 0.04296248406171799, 0.0058679357171058655, -0.06784399598836899, -0.0013558045029640198, 0.01592259854078293, 0.06633547693490982, 0.03130917251110077, 0.023453839123249054, -0.024749621748924255, -0.0010353699326515198, -0.0004975423216819763, -0.015448451042175293, 0.06941679865121841, -0.0755135715007782, -0.015405930578708649, 0.007573336362838745, 0.047747284173965454, -0.046972088515758514, 0.003921374678611755, -0.039043378084897995, -0.0603192076086998, -0.011578880250453949, 0.056844986975193024, -0.05876189097762108, 0.07166191190481186, 0.0073965489864349365, -0.033540256321430206, -0.011316351592540741, -0.06807076185941696, 0.04076690971851349, -0.011516682803630829, 0.075102798640728, -0.03582210838794708, 0.06880024820566177, -0.047918900847435, 0.026356764137744904, -0.020515162497758865, -0.07560084760189056, -0.06454276293516159, -0.03335988521575928, -0.0056000202894210815]"
765,"[-0.0008070394396781921, 0.05578459054231644, 0.013675346970558167, 0.05978488177061081, 0.06793145090341568, 0.07242085784673691, -0.01241215318441391, 0.04606784135103226, -0.03135797753930092, 0.05483535677194595, -0.031085364520549774, 0.016230635344982147, 0.053752653300762177, -0.009564846754074097, 0.07366741448640823, 0.07449959963560104, 0.0013862624764442444, -0.05702858418226242, -0.01648346707224846, -0.06078188866376877, 0.054706670343875885, 0.06502700597047806, -0.003176368772983551, -0.015444263815879822, -0.021364275366067886, -0.06653845310211182, 0.03524401783943176, -0.028297249227762222, -0.004684016108512878, -0.011336594820022583, -0.02627914771437645, -0.011022388935089111, 0.06576447933912277, 0.013143353164196014, 0.01639048010110855, 0.019509539008140564, -0.03561067208647728, 0.040643177926540375, -0.025296997278928757, 0.04120359569787979, -0.011113926768302917, -0.004516169428825378, -0.0042889416217803955, -0.0366729311645031, 0.04150614142417908, -0.00931454449892044, 0.014141470193862915, 0.04355783760547638, 0.05833495408296585, 0.028045758605003357, -0.0300685316324234, -0.013997778296470642, 0.007028624415397644, 0.03376011550426483, 0.07258390635251999, 0.0026885345578193665, 0.06683839112520218, 0.000300675630569458, -0.0076227933168411255, 0.03711536526679993, 0.013401083648204803, 0.03279384970664978, -0.00012277811765670776, 0.029080413281917572]"
308,"[-0.03225165978074074, -0.03971746563911438, 0.024892054498195648, 0.005756251513957977, -0.023276206105947495, -0.05824543535709381, -0.03190574795007706, -0.03037118911743164, -0.07314810156822205, 0.04686160385608673, 0.01023712009191513, -0.04456353560090065, 0.009886860847473145, 0.005333475768566132, 0.046658098697662354, -0.05914901942014694, -0.032185617834329605, -0.003910623490810394, 0.038621559739112854, 0.0439470112323761, -0.04753411188721657, 0.009702377021312714, 0.004611574113368988, 0.0683865174651146, 0.0649615004658699, -0.033928461372852325, 0.027370914816856384, -0.06449000537395477, -0.0004101693630218506, -0.06552300602197647, -0.00657963752746582, 0.0421866774559021, 0.04261993616819382, -0.06702733784914017, 0.07109663635492325, 0.03012923151254654, 0.04516568034887314, 0.008829198777675629, 0.032748088240623474, -0.05797650292515755, -0.014222227036952972, -0.022725574672222137, -0.006214208900928497, -0.06694242358207703, -0.04571342468261719, 0.04735615849494934, -0.00620686262845993, -0.014824315905570984, -0.0588691383600235, 0.05375606566667557, -0.016464628279209137, -0.06597483903169632, -0.07642584294080734, 0.061162762343883514, 0.06268439441919327, -0.04537428542971611, 0.03743395209312439, 0.0358143225312233, -0.055232465267181396, -0.03633657097816467, 0.0028877705335617065, -0.05011700838804245, 0.051083795726299286, -0.04239208623766899]"
445,"[0.03307042270898819, 0.022280491888523102, -0.06777441501617432, -0.017133627086877823, 0.0455063134431839, -0.07327213138341904, -0.02226538211107254, -0.041611455380916595, -0.03757037967443466, 0.03116392344236374, -0.0689915269613266, -0.04947991669178009, 0.024639464914798737, -0.017454158514738083, 4.550069570541382e-05, 0.048996128141880035, -0.0430077388882637, 0.05398701876401901, 0.010644800961017609, 0.06557223945856094, 0.05709580332040787, 0.01030462235212326, 0.00027601420879364014, -0.0303167887032032, 0.04589265584945679, -0.015222538262605667, 0.04674949496984482, -0.036105550825595856, 0.0493219718337059, -0.04870635271072388, -0.07472538948059082, -0.010140933096408844, -0.054003696888685226, 0.025121554732322693, 0.06452596932649612, -0.027015749365091324, 0.06910180300474167, 0.0651756003499031, -0.012630827724933624, 0.013366781175136566, -0.008438892662525177, -0.07240159064531326, -0.04056323319673538, -0.04801812767982483, -0.07660286873579025, -0.028313234448432922, -0.05144517496228218, -0.07490085810422897, -0.005205415189266205, 0.025169476866722107, -0.05059848353266716, -0.05797422677278519, 0.03393256664276123, -0.05056837573647499, 0.05790606886148453, 0.010596849024295807, -0.05705974996089935, 0.03780841827392578, -0.051785197108983994, 0.04695413261651993, -0.07583371549844742, -0.023631036281585693, -0.010618962347507477, 0.05669032782316208]"
714,"[0.05970250815153122, -0.018890518695116043, 0.07608415931463242, -0.033205680549144745, -0.06351646780967712, 0.05966617912054062, 0.04462996870279312, -0.03752278909087181, 0.0283074751496315, 0.009027272462844849, -0.04668879508972168, 0.03622526675462723, -0.0308891199529171, -0.05601939558982849, -0.0542696937918663, 0.045502081513404846, 0.05708941072225571, -0.05467784404754639, -0.012861572206020355, 0.002104930579662323, -0.0727991908788681, -0.03893698751926422, -0.013040825724601746, -0.010374754667282104, 0.02024976909160614, -0.05015745013952255, 0.04644555598497391, -0.006057620048522949, -0.016952700912952423, -0.027655601501464844, -0.037753403186798096, -0.06469155848026276, -0.004254758358001709, -0.005443558096885681, -0.0033913850784301758, 0.0502072349190712, 0.009604081511497498, 0.000685960054397583, -0.02739366516470909, -0.03154816851019859, 0.009453639388084412, -0.03302783891558647, -0.0033555403351783752, -0.03295104205608368, 0.05916181951761246, -0.0026930123567581177, 0.015565849840641022, -0.0074571892619132996, -0.05496930330991745, -0.06060613691806793, -0.0025227293372154236, 0.044726625084877014, -0.012563377618789673, 0.03150060027837753, -0.050648558884859085, 0.010685943067073822, -0.06198285520076752, -0.047940075397491455, -0.06989701092243195, -0.05770032852888107, -0.03631893917918205, 0.07705790549516678, -0.0616980716586113, -0.059500157833099365]"
705,"[0.006054900586605072, 0.010105438530445099, 0.018938586115837097, 0.04482746124267578, 0.006979607045650482, 0.0233641117811203, -0.04267684370279312, 0.004162773489952087, -0.01407795399427414, -0.051490455865859985, -0.045185692608356476, -0.041854970157146454, 0.012405790388584137, 0.01973242312669754, -0.06041845679283142, 0.051224447786808014, 0.009249143302440643, -0.049162980169057846, 0.01698341965675354, 0.06540519744157791, 0.015877149999141693, -0.007350705564022064, 0.06184963136911392, -0.008825428783893585, 0.02506949007511139, -0.009746238589286804, -0.015409879386425018, 0.038281917572021484, 0.06695041805505753, -0.056858912110328674, 0.03560250997543335, -0.027483537793159485, 0.04971332103013992, -0.06911364197731018, -0.04516540467739105, -0.030058078467845917, 0.03647288680076599, -0.015429515391588211, 0.05682799965143204, -0.04968778416514397, 0.021327801048755646, 0.046325378119945526, 0.0641530230641365, 0.001643054187297821, 0.005609206855297089, 0.032695502042770386, 0.03763778507709503, 0.05422952026128769, 0.0585603341460228, -0.01342417299747467, -0.03756321966648102, -0.009147703647613525, 0.041680432856082916, -0.0342622734606266, -0.03625275194644928, 0.005171969532966614, -0.0711762085556984, 0.0654105618596077, -0.02940303459763527, -0.0507267564535141, -0.014725681394338608, -0.004758909344673157, -0.009222842752933502, -0.030445657670497894]"
77,"[-0.020100034773349762, 0.05457466095685959, -0.03750530630350113, -0.005164094269275665, 0.06573279947042465, -0.07255839556455612, 0.024492360651493073, 0.015239141881465912, -0.04467523470520973, -0.06111772358417511, 0.006505787372589111, 0.040297359228134155, -0.07021450251340866, -0.0611611008644104, -0.07488380372524261, -0.01967238262295723, -0.023591145873069763, 0.021876133978366852, 0.030556298792362213, 0.07417687028646469, -0.035060737282037735, 0.047731295228004456, -0.008041217923164368, 0.01781095564365387, 0.0688621923327446, 0.07144936174154282, 0.07225648313760757, -0.06855376064777374, -0.025765597820281982, -0.004745423793792725, -0.051383163779973984, 0.0387711375951767, 0.022680312395095825, -0.02952684462070465, -0.02947864681482315, -0.0031784847378730774, 0.062219418585300446, -0.02305307239294052, -0.018663622438907623, 0.05126626044511795, 0.07389836758375168, -0.02951733022928238, -0.06915605068206787, -0.03180687502026558, 0.060553230345249176, 0.07140939682722092, 0.005983516573905945, -0.0029417946934700012, 0.014735616743564606, 0.034494251012802124, 0.04260627180337906, -0.05289556458592415, -0.05118666961789131, -0.07122243940830231, 0.05973171442747116, -0.009839214384555817, 0.0592336431145668, -0.023317161947488785, 0.0664207860827446, 0.0473136305809021, 0.0015184953808784485, -0.06947112083435059, -0.011027805507183075, 0.041909441351890564]"
818,"[-0.006160840392112732, -0.05822555720806122, -0.004044830799102783, 0.07690080255270004, 0.062363214790821075, 0.027193114161491394, -0.05026283860206604, -0.003473229706287384, 0.052673257887363434, -0.0264827162027359, -0.029305752366781235, -0.007205240428447723, 0.07106130570173264, -0.023594200611114502, 0.05654636770486832, 0.02955690026283264, -0.0007078424096107483, 0.05002475529909134, -0.011871255934238434, -0.07367118448019028, 0.011061184108257294, -0.04757416993379593, 0.015743158757686615, 0.020210012793540955, -0.030582543462514877, 0.04369502514600754, -0.018892396241426468, 0.02302514761686325, -0.04103560000658035, 0.05444174259901047, 0.05611207336187363, 0.05338231474161148, -0.03281009569764137, -0.06786422431468964, -0.01775958389043808, 0.05576758831739426, -0.0556180439889431, 0.009684495627880096, -0.014664292335510254, -0.02201101928949356, 0.06840751320123672, -0.055051252245903015, -0.07195629179477692, -0.07349900901317596, 0.03162597864866257, -0.015372086316347122, 0.02225431054830551, -0.07708775252103806, 0.053122006356716156, -0.020775139331817627, -0.05989611893892288, -0.067133828997612, 0.02658805251121521, -0.02632073685526848, 0.053348056972026825, 0.07102672010660172, 0.061432428658008575, -0.040778566151857376, -0.07185184955596924, 0.011572375893592834, -0.0541134737432003, 0.036490872502326965, -0.0041303858160972595, -0.051473893225193024]"
