item,embedding
79,"[0.07472198456525803, -0.04595329612493515, 0.07233376055955887, -0.05638980120420456, 0.05455151945352554, -0.009761512279510498, -0.03378571197390556, -0.012014426290988922, 0.07470127195119858, -0.04238002374768257, -0.061061181128025055, 0.05272126942873001, -0.009089335799217224, -0.05512083321809769, 0.051710017025470734, 0.03084895759820938, -0.053455471992492676, 0.045188091695308685, 0.043052710592746735, 0.0579548105597496, 0.022152520716190338, 0.0009114742279052734, 0.003065831959247589, 0.04066538065671921, -0.0226726233959198, -0.03202611953020096, -0.003183923661708832, 0.051242224872112274, 0.011124223470687866, 0.07793896645307541, -0.06408673524856567, -0.01102275401353836, 0.0785302147269249, 0.018050596117973328, 0.04002232849597931, -0.02923884615302086, 0.036785416305065155, -0.004459865391254425, -0.032712191343307495, 0.048257000744342804, 0.03460157662630081, -0.06697698682546616, -0.001073695719242096, 0.06869127601385117, -0.07194764167070389, 0.07686706632375717, 0.01859014481306076, 0.056925930082798004, -0.028204236179590225, -0.05910167843103409, 0.06277833133935928, 0.006679244339466095, -0.05229080840945244, -0.04376326873898506, -0.05980172008275986, 0.06472478061914444, -0.0074167028069496155, -0.03672158718109131, 0.03358350694179535, 0.01949097216129303, 0.05969841033220291, -0.025219719856977463, -0.063689224421978, -0.0699521154165268]"
313,"[-0.06551863998174667, 0.06941447407007217, 0.031007148325443268, 0.049260757863521576, -0.05439937487244606, 0.04601859301328659, -0.04241352528333664, 0.0008509233593940735, -0.0026832297444343567, -0.0721752941608429, 0.04391280561685562, -0.025814946740865707, -0.051039520651102066, 0.02674364298582077, 0.07632743567228317, 0.07343754917383194, -0.06553300470113754, 0.031747326254844666, -0.06740552186965942, -0.07458747923374176, -0.019903257489204407, 0.07284709066152573, -0.007334716618061066, -0.05027532950043678, 0.08293630927801132, -0.08066925406455994, -0.04991752654314041, -0.04387005418539047, 0.07483837753534317, -0.07289857417345047, -0.041304126381874084, -0.07337082177400589, 0.011423341929912567, 0.08184298127889633, 0.009933672845363617, -0.04526743292808533, -0.015163213014602661, 0.05175536125898361, 0.0538158044219017, -0.02400042489171028, 0.06558332592248917, 0.026062816381454468, 0.06608381122350693, -0.012969933450222015, -0.03453909233212471, -0.07601435482501984, 0.024600893259048462, -0.026384413242340088, -0.061393968760967255, -0.038750894367694855, 0.005771376192569733, -0.006451800465583801, -0.04303453117609024, -0.062492240220308304, -0.027669943869113922, -0.0008908361196517944, 0.016486212611198425, 0.045019589364528656, -0.03459935262799263, 0.07914555817842484, 0.06908389180898666, 0.00571451336145401, 0.03616306185722351, 0.040375836193561554]"
405,"[-0.05559728294610977, 0.03645902872085571, -0.005329929292201996, -0.058604031801223755, -0.008074052631855011, -0.007865391671657562, -0.06334987282752991, 0.0483131930232048, 0.008691005408763885, 0.05427762120962143, -0.03337511420249939, 0.0015679076313972473, 0.04719296842813492, 0.04174225777387619, -0.04503605514764786, 0.07325462251901627, -0.015351451933383942, -0.034509219229221344, 0.02574339509010315, 0.013111159205436707, -0.0035302042961120605, -0.07118374109268188, 0.015488110482692719, -0.018731459975242615, -0.035596102476119995, 0.07285096496343613, 0.03766416013240814, -0.05203525722026825, 0.057063572108745575, -0.05994325876235962, -0.028165116906166077, 0.036650992929935455, 0.044647492468357086, -0.010920315980911255, 0.05143214017152786, -0.04806819558143616, -0.07248809188604355, 0.03497723489999771, 0.02032877504825592, 0.01170080155134201, 0.07092947512865067, -0.03935261070728302, -0.047893233597278595, 0.012059472501277924, 0.01973412185907364, -0.03451789170503616, 0.06531929224729538, 0.08271541446447372, 0.031482212245464325, -0.05493505299091339, 0.009452342987060547, 0.029294975101947784, -0.013594008982181549, 0.06045573204755783, 0.011255964636802673, 0.033075347542762756, -0.04850109666585922, -0.036819182336330414, 0.05401021987199783, -0.004819512367248535, 0.052975960075855255, 0.06786850839853287, -0.06611653417348862, 0.07931198924779892]"
269,"[-0.049872368574142456, 0.03952496498823166, 0.0700380727648735, -0.07840816676616669, 0.052241139113903046, 0.019015558063983917, 0.07501672953367233, -0.08262170106172562, 0.08211997896432877, -0.07737632095813751, 0.0667170062661171, -0.06651902198791504, 0.05928646773099899, 0.030697979032993317, -0.025001097470521927, 0.06973101943731308, 0.04320939630270004, 0.007390983402729034, -0.0009043365716934204, -0.04433923959732056, 0.03910919278860092, 0.050285257399082184, -0.02972106635570526, 0.07635241001844406, -0.0693889707326889, 0.053947411477565765, 0.01396118849515915, 0.07442117482423782, 0.014294274151325226, -0.012572437524795532, -0.006814926862716675, 0.024586938321590424, -0.049212027341127396, -0.00017256289720535278, 0.03970696032047272, -0.05953478068113327, 0.019472017884254456, -0.05826214328408241, -0.0656498447060585, -0.0011989101767539978, 0.01501569151878357, 0.0027709081768989563, 0.08187969774007797, -0.006129316985607147, -0.07527101784944534, -0.027388732880353928, 0.04425240308046341, -0.06369581818580627, -0.013330325484275818, -0.07877052575349808, -0.062071897089481354, -0.03659212589263916, 0.006349280476570129, -0.05402209609746933, -0.039247386157512665, 0.03402000665664673, -0.03553018346428871, -0.006209656596183777, -0.018798261880874634, -0.008119657635688782, -0.02393992617726326, 0.04365145415067673, -0.01604229211807251, 0.05329339951276779]"
69,"[-0.04250127822160721, 0.07735077291727066, -0.0019333958625793457, 0.011356838047504425, -0.07816177606582642, 0.02447178214788437, 0.07170777767896652, -0.019793860614299774, -0.029210925102233887, 0.020224489271640778, -0.008445203304290771, -0.03381354361772537, -0.05240873992443085, 0.07787737995386124, 0.06663688272237778, 0.01803474873304367, 0.030738696455955505, -0.00861784815788269, 0.06822938472032547, -0.05233827233314514, 0.03739757090806961, -0.044957756996154785, 0.033405937254428864, 0.0011044517159461975, -0.07177402079105377, 0.0389702245593071, 0.04126019775867462, -0.06459031999111176, 0.07318194955587387, -0.04077906161546707, 0.05639304965734482, -0.00018399208784103394, -0.006748080253601074, 0.035346321761608124, 0.05747512727975845, -0.017352871596813202, -0.030350275337696075, -0.035977672785520554, 0.021282657980918884, 0.034122370183467865, 0.04123512655496597, 0.028921134769916534, 0.08026093989610672, -0.07163384556770325, 0.0022460147738456726, -0.010892733931541443, -0.08064955472946167, -0.0532669797539711, 0.026820041239261627, -0.07385186851024628, -0.017808251082897186, -0.016645438969135284, 0.06727684289216995, -0.008578881621360779, 0.07756263762712479, 0.012969635426998138, 0.013993144035339355, 0.025762349367141724, 0.024309635162353516, 0.0008830949664115906, -0.0007628649473190308, 0.028606541454792023, -0.05938694626092911, -0.07975208014249802]"
151,"[-0.00951828807592392, 0.04336417466402054, -0.053410258144140244, -0.04657544195652008, 0.08268102258443832, -0.011293008923530579, -0.02320169284939766, 0.0577075257897377, -0.017026595771312714, -0.06257839500904083, 0.02832774817943573, 0.03436518460512161, -0.024126436561346054, -0.017563089728355408, -0.037281353026628494, -0.0017851367592811584, 0.07970956712961197, -0.033219605684280396, -0.032382041215896606, 0.047418735921382904, -0.046067167073488235, 0.03355523943901062, -0.046846166253089905, -0.019524551928043365, -0.07941918820142746, -0.03177342563867569, -0.06964091211557388, 0.002626091241836548, 0.004200540482997894, -0.07552291452884674, 0.013583220541477203, 0.03968758136034012, -0.05390133708715439, 0.00527944415807724, 0.0233602374792099, 0.0826806053519249, 0.0626763328909874, -0.04399656876921654, -0.07374180853366852, 0.041016414761543274, 0.0691123828291893, -0.005580700933933258, -0.0015855655074119568, 0.010399647057056427, -0.06645344197750092, -0.015982724726200104, -0.020122356712818146, -0.012842178344726562, -0.025522001087665558, 0.08249247819185257, -0.07947592437267303, -0.0549357607960701, 0.04165177047252655, -0.07604699581861496, -0.009653322398662567, 0.027455374598503113, -0.053454622626304626, -0.011899881064891815, -0.0040330588817596436, 0.020417973399162292, 0.055343516170978546, 0.02165275067090988, 0.06164494901895523, 0.05280669778585434]"
210,"[0.013655319809913635, -0.06149398535490036, -0.04938962683081627, -0.025131233036518097, 0.057997144758701324, 0.07417678087949753, 0.06161556392908096, -0.04471483454108238, -0.0724526196718216, -0.049714345484972, -0.002836085855960846, -0.0038460344076156616, -0.08290962129831314, 0.009203143417835236, -0.023508504033088684, -0.06429631263017654, 0.022124864161014557, 0.07456909865140915, 0.05319990962743759, -0.06733793020248413, -0.025301408022642136, 0.013731986284255981, 0.017879828810691833, -0.07272019237279892, -0.017731793224811554, 0.062473542988300323, -0.04826105758547783, 0.04112107306718826, -0.04966268688440323, 0.03172583132982254, 0.03033401072025299, -0.030079353600740433, 0.06484977155923843, -0.07166342437267303, 0.025937527418136597, -0.05554579198360443, 0.06069984287023544, 0.0365033894777298, -0.02911367639899254, 0.06667876988649368, -0.03200015425682068, 0.047871433198451996, 0.061976008117198944, -0.04609052836894989, -0.05518338829278946, -0.0010396167635917664, -0.034408196806907654, 0.07834727317094803, 0.008683085441589355, 0.029117442667484283, -0.06947138160467148, 0.06937790662050247, -0.018845565617084503, -0.011492572724819183, 0.03512793779373169, 0.045580096542835236, -0.01987297832965851, 0.02205638587474823, -0.08017408847808838, -0.029509570449590683, -0.01460246741771698, 0.021208643913269043, -0.07478905469179153, -0.029266390949487686]"
748,"[-0.02221856266260147, -0.008356161415576935, -0.0016101151704788208, -0.04017740115523338, -0.0626327395439148, 0.044928647577762604, -0.05182749032974243, -0.008385047316551208, 0.020105235278606415, -0.036428265273571014, 0.028505094349384308, -0.00474829226732254, -0.0319523811340332, 0.07344871014356613, -0.0399419330060482, 0.06330516189336777, -0.04564640671014786, -0.05777176469564438, 0.012934453785419464, 0.005838721990585327, 0.030688360333442688, 0.07286857813596725, -0.0020494088530540466, -0.06779417395591736, 0.07304396480321884, -0.04266078770160675, 0.05464761704206467, -0.018730036914348602, 0.018848150968551636, 0.06410685926675797, 0.026724211871623993, -0.02650092914700508, -0.07958894222974777, -0.019332945346832275, -0.08260384947061539, -0.0015660151839256287, -0.011200547218322754, 0.028578124940395355, -0.0472305603325367, 0.007355116307735443, -0.07483448833227158, -0.03029431775212288, 0.04737988859415054, -0.0811794102191925, 0.006035082042217255, -0.07744146883487701, 0.01570788025856018, 0.05659646540880203, 0.012347966432571411, -0.039855506271123886, 0.0012483149766921997, -0.0052230507135391235, -0.07065795361995697, -0.024477243423461914, 0.03388531506061554, -0.005587555468082428, 0.08146481961011887, -0.07206238806247711, 0.04465196281671524, -0.05998004227876663, -0.06996026635169983, 0.007261067628860474, 0.0292232483625412, 0.03679661452770233]"
423,"[0.015295982360839844, -0.019959427416324615, -0.07941792905330658, 0.07351785153150558, -0.04255334287881851, -0.01955297589302063, 0.00833892822265625, -0.07989320158958435, -0.054787348955869675, 0.03457557410001755, 0.06479210406541824, 0.056956447660923004, 0.03684896230697632, -0.06167822331190109, 0.04592876881361008, 0.030897893011569977, -0.04622625932097435, -0.04356404393911362, -0.05409431830048561, -0.04062342643737793, -0.08181436359882355, 0.02078864723443985, -0.021592292934656143, 0.0028179287910461426, -0.06141286343336105, 0.025454990565776825, 0.0412316769361496, -0.05659805238246918, -0.07975630462169647, -0.014969058334827423, 0.04337780922651291, 0.07246118038892746, 0.07614394277334213, -0.0363040491938591, -0.017513424158096313, 0.05293605476617813, 0.054048992693424225, 0.000910148024559021, 0.03195999562740326, -0.0009698793292045593, 0.030121736228466034, -0.059523195028305054, 0.0636005625128746, -0.008990354835987091, 0.03777594864368439, 0.08274548500776291, -0.06726467609405518, -0.022753499448299408, 0.015440419316291809, 0.047222815454006195, 0.08299102634191513, 0.08300504833459854, -0.007794737815856934, 0.006835602223873138, -0.040895458310842514, 0.07903460413217545, -0.040344711393117905, 0.03186078369617462, -0.07452626526355743, 0.07960941642522812, -0.0264974907040596, -0.034832146018743515, 0.05902276188135147, -0.009885333478450775]"
328,"[0.012835435569286346, -0.06437412649393082, 0.0031118541955947876, 0.06017150729894638, -0.059184737503528595, 0.0012058019638061523, -0.0830112099647522, 0.0025961995124816895, 0.013119377195835114, 0.04947810620069504, 0.03184014558792114, -0.050296321511268616, -0.0025056079030036926, -0.0016297250986099243, 0.06540334969758987, 0.0744960680603981, 0.002629317343235016, -0.012622624635696411, 0.00743161141872406, -0.022846337407827377, 0.07521311193704605, 0.031583935022354126, 0.02110941708087921, -0.025531556457281113, -0.02362046018242836, 0.07120267301797867, -0.005834631621837616, -0.019837915897369385, -0.06431934982538223, -0.05276492238044739, -0.07604227215051651, 0.07136493176221848, 0.01990293711423874, -0.02625742182135582, -0.07762306928634644, -0.03788851201534271, 0.07288581877946854, -0.056233856827020645, -0.016249001026153564, 0.04992561787366867, 0.055626265704631805, -0.050507646054029465, -0.0437902994453907, -0.005114518105983734, 0.040875308215618134, -0.0002982094883918762, 0.05643036216497421, -0.020433969795703888, 0.031629323959350586, -0.08218556642532349, -0.025066521018743515, 0.05927663296461105, 0.036870382726192474, -0.011555150151252747, 0.07060848921537399, -0.02374737337231636, -0.04774677753448486, -0.0695999339222908, 0.029226936399936676, 0.02126765251159668, -0.02129373699426651, -0.05846918746829033, -0.03567023575305939, 0.004436753690242767]"
168,"[-0.016145609319210052, 0.04439445585012436, -0.0686335414648056, 0.06373510509729385, -0.033611178398132324, -0.07921220362186432, -0.07909640669822693, 0.07954687625169754, -0.04344787448644638, 0.08024517446756363, -0.055990319699048996, -0.0051085129380226135, -0.006733693182468414, 0.05084431916475296, -0.031699664890766144, 0.02783377468585968, 0.03411538153886795, 0.034856803715229034, -0.0012908503413200378, -0.03322088345885277, 0.0575132891535759, 0.07187093049287796, 0.04865080863237381, 0.07755660265684128, 0.06754327565431595, 0.05509411543607712, 0.030147366225719452, 0.003657102584838867, 0.025597698986530304, -0.043042972683906555, -0.05699183791875839, 0.06974416226148605, -0.015345863997936249, 0.06649518758058548, 0.05232199281454086, -0.08291566371917725, 0.0532575324177742, -0.061379916965961456, -0.006652794778347015, -0.06655149906873703, -0.037025921046733856, 0.029200181365013123, 0.033122770488262177, -0.046205636113882065, 0.04840012639760971, -0.03780621662735939, 0.06830116361379623, 0.026486925780773163, -0.06709658354520798, 0.02394096553325653, 0.05543036013841629, 0.015220001339912415, -0.05910683423280716, -0.08170278370380402, -0.0711020901799202, 0.0751037672162056, 0.037793777883052826, -0.057425737380981445, 0.03667078912258148, -0.05073415860533714, 0.01852518320083618, 0.036417096853256226, -0.018132008612155914, -0.05953841656446457]"
