user,embedding
417,"[-0.09240832924842834, 0.0036060959100723267, -0.013035491108894348, 0.024434223771095276, 0.08043648302555084, -0.08646808564662933, -0.02002681791782379, 0.07308852672576904, -0.04755353182554245, -0.01476309448480606, 0.032862573862075806, -0.05000783130526543, 0.09252898395061493, 0.007073268294334412, -0.06937828660011292, -0.0729035884141922, 0.014670267701148987, -0.0020920410752296448, 0.041335493326187134, -0.011577963829040527, 0.06358160078525543, 0.0871085524559021, -0.09858937561511993, 0.08783550560474396, 0.0001163184642791748, -0.047822240740060806, -0.00460265576839447, 0.05243721604347229, -0.015066258609294891, -0.10153287649154663, -0.05612058937549591, -0.08976878225803375, 0.030738994479179382, 0.052585944533348083, 0.0199117511510849, 0.04355862736701965, -0.04360712319612503, -0.04611549153923988, 0.03792215883731842, -0.09717807173728943, -0.03635948896408081, -0.016012102365493774, 0.0590893030166626, 0.010690480470657349, -0.1024264395236969, 0.08022364974021912, -0.052807554602622986, -0.06930135190486908, 0.05374552309513092, -0.09066081047058105, -0.027113616466522217, -0.06670258939266205, -0.062006182968616486, 0.08384372293949127, -0.05861879512667656, 0.090552419424057, -0.05460561811923981, -0.00875314325094223, -0.021073363721370697, 0.04809999465942383, 0.07469575107097626, 0.054817989468574524, 0.04822695255279541, -0.06604616343975067]"
896,"[-0.018756404519081116, -0.05153292790055275, 0.011531390249729156, -0.08241608738899231, 0.02295161783695221, -0.08929364383220673, 0.07672145962715149, -0.10152338445186615, -0.0031243711709976196, 0.08269256353378296, -0.08713363856077194, 0.09971544146537781, 0.04330599308013916, 0.005168646574020386, -0.07777569442987442, -0.09202656149864197, 0.06684833765029907, -0.06263171136379242, 0.06257814168930054, 0.027845636010169983, -0.012287624180316925, -0.017765052616596222, 0.06377948820590973, -0.06537279486656189, 0.005853645503520966, -0.05117632821202278, 0.009260967373847961, 0.0355716347694397, -0.05579974129796028, -0.07739803940057755, 0.050391629338264465, 0.014874383807182312, 0.07346154749393463, 0.020021066069602966, 0.059251829981803894, 0.08797697722911835, 0.045348212122917175, 0.0765981525182724, 0.057160019874572754, 0.10447527468204498, -0.04004209488630295, 0.08153541386127472, -0.022615782916545868, 0.07677295804023743, -0.028858669102191925, 0.08208157122135162, -0.010889768600463867, 0.06182593107223511, 0.04566773772239685, 0.09878820180892944, -0.05576680228114128, 0.0283956378698349, -0.08912304788827896, 0.06698918342590332, 0.07642257213592529, 0.02749405801296234, -0.0048704370856285095, -0.009656965732574463, -0.0657176524400711, 0.012529537081718445, 0.07775256037712097, -0.028493471443653107, -0.09960870444774628, -0.007921293377876282]"
592,"[0.01745706796646118, 0.09021447598934174, 0.07982771098613739, -0.02437884360551834, -0.09077246487140656, 0.008062295615673065, 0.001922696828842163, -0.060954879969358444, 0.05381539463996887, 0.09760792553424835, 0.06295783817768097, -0.05744036287069321, -0.03049149364233017, -0.03140203654766083, 0.037702783942222595, 0.09301707148551941, -0.05553125962615013, 0.06001676619052887, 0.013888396322727203, 0.09509123861789703, 0.06837671995162964, 0.0534837543964386, 0.08944256603717804, 0.08776935935020447, -0.06835521757602692, 0.05935414135456085, 0.08386638760566711, 0.002515137195587158, 0.030608221888542175, 0.032634437084198, 0.031951457262039185, -0.06821416318416595, -0.06009180098772049, 0.02126985788345337, 0.023037463426589966, 0.033885806798934937, 0.08882959187030792, 0.012003816664218903, -0.07349375635385513, 0.020459458231925964, 0.06294839084148407, 0.08617293834686279, -0.0710792988538742, 0.047955259680747986, -0.032584935426712036, 0.013146862387657166, 0.05533306300640106, -0.07175791263580322, 0.03720325231552124, 0.026220768690109253, -0.0323549285531044, -0.10341960936784744, -0.04563888534903526, -0.09190439432859421, -0.09138987213373184, -0.06176922470331192, 0.04142351448535919, 0.016123078763484955, -0.10458841174840927, 0.10570091009140015, -0.036406032741069794, -0.028132759034633636, -0.08319924771785736, 0.0058128684759140015]"
796,"[-0.04612017422914505, 0.0745401382446289, 0.04877081513404846, -0.036842405796051025, -0.1042538657784462, 0.07581256330013275, 0.05972525477409363, -0.08352824300527573, 0.07954010367393494, 0.022236570715904236, 0.019140422344207764, -0.08227959275245667, 0.025438547134399414, -0.08058182150125504, 0.03305882215499878, -0.05544736981391907, -0.04950796812772751, -0.09535727649927139, 0.05050690472126007, -0.006599225103855133, 0.001887984573841095, -0.04225026071071625, 0.031028717756271362, 0.10546605288982391, -0.04659305885434151, -0.08419983088970184, -0.07579366862773895, -0.04695209488272667, -0.06537380814552307, 0.09154851734638214, 0.027621448040008545, 0.03972138464450836, -0.05155402049422264, -0.0775924026966095, 0.020948544144630432, 0.07081526517868042, -0.029533252120018005, -0.0030793696641921997, 0.09987883269786835, -0.09361465275287628, -0.06280631572008133, -0.034660227596759796, -0.012904822826385498, 0.08706234395503998, 0.05314439535140991, 0.05986921489238739, 0.029391109943389893, 0.005553536117076874, 0.07246114313602448, -0.01912807673215866, 0.03399047255516052, 0.005316063761711121, -0.0661771297454834, -0.008294127881526947, 0.05339357256889343, 0.02529415488243103, -0.09416995942592621, -0.054292380809783936, 0.10559171438217163, 0.08307933807373047, 0.056610822677612305, 0.08798818290233612, -0.021222352981567383, -0.014629848301410675]"
561,"[0.04886460304260254, -0.03467331826686859, 0.024724960327148438, 0.04210297763347626, 0.036634162068367004, 0.03598755598068237, -0.0633721798658371, -0.05054176598787308, 0.06718309223651886, 0.020403295755386353, -0.10203051567077637, -0.01323159784078598, 0.02286432683467865, -0.013104937970638275, -0.0646703839302063, -0.05152491107583046, 0.04936149716377258, -0.056250061839818954, -0.0028815194964408875, 0.03202122449874878, 0.06141749024391174, 0.039142906665802, -0.024454452097415924, -0.026758596301078796, -0.05502413958311081, -0.10379178822040558, 0.10247147083282471, 0.06489282846450806, 0.09349240362644196, 0.07833901047706604, -0.10207656025886536, -0.097880519926548, -0.031611815094947815, -0.021517030894756317, -0.05956472456455231, 0.052713409066200256, 0.07013629376888275, 0.06949703395366669, -0.07213820517063141, -0.04254166781902313, -0.08569303900003433, 0.03702586889266968, 0.026687905192375183, 0.08855302631855011, -0.0657459944486618, -0.05944604054093361, 0.02077595889568329, 0.06725010275840759, -0.06977944821119308, 0.08370834589004517, -0.07173328101634979, 0.0069293007254600525, -0.09667104482650757, 0.009569011628627777, 0.055620983242988586, 0.0812731683254242, -0.04772224277257919, 0.04656811058521271, 0.0947221964597702, -0.0827179104089737, 0.03663663566112518, -0.03787613660097122, 0.006886832416057587, 0.10240551829338074]"
758,"[-0.1006195992231369, 0.041254013776779175, 0.07053028047084808, -0.08940254151821136, 0.005081981420516968, -0.09065596759319305, -0.029908396303653717, 0.08421012759208679, 0.054373010993003845, 0.005771279335021973, 0.01451236754655838, -0.10129150003194809, 0.06380707025527954, -0.05844031274318695, -0.09583981335163116, 0.06874881684780121, -0.042504385113716125, 0.07152098417282104, -0.0283968448638916, 0.059980228543281555, 0.02433188259601593, 0.005436331033706665, 0.03197258710861206, 0.07231594622135162, -0.0004325881600379944, 0.06908710300922394, 0.06508061289787292, -0.08878757059574127, 0.059042155742645264, -0.07172784954309464, 0.006915271282196045, 0.03867693245410919, -0.04091643542051315, -0.04731294885277748, 0.028942957520484924, 0.06366130709648132, -0.09780734777450562, 0.07976554334163666, 0.04817630350589752, 0.06143637001514435, -0.04403325915336609, 0.06127972900867462, -0.0921843871474266, -0.053426340222358704, 0.06867773830890656, -0.014945201575756073, 0.005644343793392181, -0.014778874814510345, 0.0844045877456665, 0.01605851948261261, -0.05281992629170418, 0.06681612133979797, 0.006686687469482422, -0.025827303528785706, -0.056239835917949677, 0.07811988890171051, 0.10349854826927185, 0.04882648587226868, 0.07343682646751404, -0.08940429240465164, -0.013345330953598022, 0.05724002420902252, -0.06964188814163208, 0.0511295348405838]"
130,"[0.06969267129898071, 0.020721405744552612, -0.09100161492824554, 0.09618997573852539, -0.0895812064409256, 0.047886475920677185, 0.012011542916297913, 0.07071343064308167, 0.10346734523773193, 0.07658779621124268, 0.008571334183216095, -0.07576937228441238, -0.03774107247591019, -0.06397806107997894, 0.06616248190402985, -0.08047052472829819, -0.01728377491235733, -0.059982337057590485, -0.09646928310394287, -0.09025372564792633, 0.03908875584602356, 0.07051941752433777, -0.038524068892002106, -0.013248227536678314, -0.0802784413099289, 0.04402343928813934, -0.05812707543373108, 0.037940382957458496, -0.07951641082763672, -0.043699268251657486, -0.044729944318532944, -0.028234422206878662, -0.037464067339897156, -0.05622966215014458, -0.01900683343410492, 0.002887524664402008, 0.10450153052806854, 0.09880267083644867, -0.06131616234779358, -0.001146845519542694, 0.0023043304681777954, -0.006461605429649353, 0.0096663236618042, 0.030785322189331055, -0.07182122021913528, -0.08388856798410416, -0.06659935414791107, 0.00011768192052841187, -0.10526073724031448, 0.05032539367675781, 0.030010372400283813, 0.06106440722942352, -0.055449921637773514, -0.058302540332078934, 0.07829390466213226, -0.062016814947128296, 0.10496807098388672, 0.047019168734550476, 0.09040199220180511, 0.012509964406490326, -0.06093725562095642, 0.05342699587345123, -0.07146449387073517, 0.025593817234039307]"
406,"[-0.009621508419513702, 0.10213929414749146, -0.07984314858913422, -0.07738140970468521, 0.047892481088638306, -0.0768732950091362, -0.08182378113269806, -0.006313405930995941, -0.01072683185338974, -0.09214166551828384, -0.09163091331720352, -0.039752379059791565, 0.08021444082260132, 0.06342248618602753, 0.10578864812850952, -0.005435526371002197, -0.01947954297065735, -0.04311930388212204, -0.09922993183135986, -0.08310796320438385, 0.07870684564113617, 0.05619436502456665, -0.013083212077617645, -0.04117315262556076, 0.026890501379966736, 0.00474412739276886, 0.07696236670017242, -0.00581127405166626, 0.033322930335998535, -0.013551339507102966, 0.0686112493276596, -0.09257632493972778, -0.02401711791753769, 0.04805108904838562, 0.040931493043899536, 0.000525452196598053, 0.037334710359573364, 0.03214673697948456, -0.006193399429321289, 0.032280534505844116, 0.09104776382446289, -0.0565667450428009, -0.02715708315372467, -0.10504075884819031, -0.09913495928049088, 0.06736509501934052, 0.021705806255340576, 0.021021172404289246, -0.007906146347522736, 0.08824731409549713, -0.08363020420074463, 0.09896938502788544, 0.05787929892539978, -0.04704801365733147, -0.06579308211803436, 0.09776440262794495, -0.07015573978424072, 0.03601717948913574, 0.06711967289447784, -0.07080787420272827, 0.018581554293632507, -0.08916851878166199, 0.04482705891132355, -0.00874098390340805]"
551,"[-0.029274657368659973, 0.03953111171722412, 0.023975640535354614, 0.08273130655288696, -0.004180513322353363, 0.020872101187705994, -0.08082221448421478, 0.039946481585502625, -0.002462528645992279, -0.09047425538301468, 0.09715716540813446, -0.06948980689048767, -0.07602348923683167, 0.10330362617969513, 0.09516055881977081, -0.017766781151294708, 0.07780922949314117, -0.08003324270248413, 0.09264940023422241, 0.057653918862342834, 0.03902064263820648, -0.09045025706291199, -0.08710627257823944, 0.018863961100578308, 0.023961618542671204, 0.00555044412612915, 0.04803912341594696, -0.02720782160758972, 0.09937059879302979, 0.06088118255138397, -0.05982551723718643, -0.03452196717262268, -0.0810658261179924, 0.10257373750209808, 0.03153298795223236, 0.007789216935634613, -0.07233472913503647, 0.08933055400848389, -0.07818350195884705, 0.0852879136800766, -0.046672552824020386, -0.06658932566642761, 0.06923986971378326, -0.05005619302392006, -0.020995065569877625, -0.058684416115283966, -0.044238314032554626, 0.01427605003118515, -0.08433274924755096, -0.02330309897661209, -0.07855123281478882, -0.08123337477445602, -0.007572472095489502, 0.0732104629278183, 0.08893586695194244, 0.09650646150112152, -0.08418632298707962, -0.08685614168643951, -0.016157075762748718, -0.08683506399393082, 0.055568695068359375, 0.006243027746677399, -0.03474940359592438, -0.022058047354221344]"
334,"[0.044805243611335754, 0.04207813739776611, -0.022466443479061127, 0.05634692311286926, 0.011028237640857697, -0.0844368264079094, 0.099851593375206, -0.058112140744924545, 0.003749281167984009, 0.010887004435062408, 0.07813332974910736, 0.03652799129486084, 0.03727768361568451, 0.0599137544631958, -0.04267305135726929, -0.0274595245718956, -0.013375721871852875, 0.06567320227622986, 0.018451504409313202, 0.05959483981132507, 0.0220644474029541, -0.02807401865720749, 0.04147768020629883, -0.07773403078317642, 0.08094875514507294, -0.020432941615581512, 0.025159314274787903, -0.045617349445819855, -0.04222463071346283, -0.039834946393966675, 0.021132975816726685, 0.0033308714628219604, 0.019993722438812256, 0.07139241695404053, -0.09034975618124008, 0.10246391594409943, -0.04267549514770508, 0.03595954179763794, -0.005227573215961456, 0.09616872668266296, 0.011661119759082794, -0.009295962750911713, 0.04613223671913147, 0.0005075633525848389, -0.016440458595752716, -0.004311040043830872, -0.036922357976436615, 0.06491288542747498, -0.10437703132629395, 0.08394208550453186, -0.08314570784568787, 0.082582026720047, 0.07467050850391388, -0.018870815634727478, -0.04807163402438164, 0.00256926566362381, 0.0332072377204895, 0.0893368124961853, 0.018492519855499268, 0.04034389555454254, -0.05399593710899353, -0.0005675554275512695, -0.02060168981552124, -0.10136828571557999]"
804,"[-0.07647889852523804, -0.10356909781694412, -0.09219255298376083, -0.02336261421442032, 0.09094981849193573, -0.0365217849612236, -0.08174975961446762, 0.09158225357532501, 0.008707262575626373, -0.05505828559398651, -0.08300720900297165, 0.008273802697658539, 0.015173234045505524, -0.07261008024215698, -0.09600953757762909, -0.06580660492181778, 0.003396153450012207, 0.08830054104328156, 0.06519097089767456, 0.02484332025051117, 0.030939161777496338, 0.06504760682582855, -0.021099574863910675, -0.011566199362277985, 0.058129578828811646, -0.08043830841779709, -0.025204651057720184, 0.08040636777877808, 0.042940154671669006, -0.0680859163403511, -0.07684404402971268, -0.002850361168384552, -0.02304708957672119, 0.0523105263710022, 0.08326967060565948, -0.04057692736387253, 0.01669088751077652, 0.04105736315250397, 0.08829455077648163, -0.06416861712932587, 0.06293509900569916, 0.03643713891506195, -0.08113716542720795, -0.08327054977416992, -0.029262445867061615, 0.08996811509132385, -0.029750734567642212, 0.07618542015552521, -0.008914656937122345, -0.03258597105741501, -0.04049813747406006, -0.003406517207622528, -0.039647020399570465, 0.07096074521541595, 0.09731799364089966, 0.011764183640480042, 0.07346971333026886, 0.012368716299533844, 0.005217805504798889, -0.0025033578276634216, 0.012201465666294098, 0.08825463056564331, -0.027479715645313263, -0.03038342297077179]"
268,"[0.022796928882598877, 0.02015523612499237, -0.05149562284350395, 0.05706048011779785, -0.07998067140579224, 0.06376515328884125, -0.06599349528551102, 0.051677554845809937, 0.08076314628124237, -0.002969779074192047, 0.07830524444580078, -0.06783835589885712, 0.05184514820575714, -0.07542446255683899, -0.05497283488512039, 0.07441332936286926, -0.005590707063674927, -0.10454141348600388, -0.01983443647623062, 0.030314579606056213, -0.08530424535274506, 0.044570326805114746, -0.06274218112230301, -0.07915689796209335, -0.0033733248710632324, 0.07361067831516266, -0.07470688223838806, 0.01780979335308075, -0.032870784401893616, -0.08140377700328827, 0.10410819947719574, 0.0005533099174499512, -0.08416974544525146, 0.012854918837547302, -0.07550269365310669, -0.09197479486465454, -0.049420129507780075, 0.07586468756198883, -0.0814199149608612, 0.062373578548431396, -0.08169926702976227, 0.08676467835903168, 0.08403575420379639, -0.09055059403181076, 0.051461994647979736, 0.057043612003326416, 0.08300094306468964, -0.08100242912769318, 0.10391372442245483, -0.10121019184589386, 0.005452767014503479, 0.06945666670799255, 0.06550048291683197, 0.03779897093772888, 0.07443264126777649, -0.08305291831493378, 0.031009092926979065, 0.10466410219669342, 0.08494000136852264, 0.0032621845602989197, 0.06442199647426605, 0.10344681143760681, -0.0008299648761749268, -0.053589217364788055]"
