item,embedding
69,"[0.0011116432724520564, 0.01434554997831583, 0.016114089637994766, 0.005313765723258257, 0.019089510664343834, 0.00458490801975131, 0.00278946990147233, -0.018474891781806946, -0.01169230230152607, 0.018716884776949883, -0.01610802672803402, 0.014869069680571556, -0.0009873723611235619, -0.02656802535057068, 0.01135936751961708, 0.003104289062321186, -0.018749065697193146, 0.003910315688699484, 0.021093515679240227, -0.013076025061309338, -0.01066866610199213, -0.0034804041497409344, 0.010897464118897915, -0.006039815489202738, -0.003434449899941683, 0.005726456176489592, -0.015103270299732685, 0.0067273392342031, 0.022458728402853012, -0.007622522301971912, 0.0022492422722280025, -0.004914020653814077, 0.015935292467474937, 0.011797375045716763, -0.017514169216156006, 0.012950808741152287, 0.013294964097440243, -0.017481284216046333, 0.0141541613265872, -0.006121657323092222, -0.0024505583569407463, 0.007978707551956177, 0.007977306842803955, -0.012600393034517765, 0.013416656292974949, 0.01622230000793934, 0.015026450157165527, -0.011052003130316734, 0.01934322528541088, 0.00621120585128665, -0.001597377355210483, -0.016566883772611618, -0.00022959260968491435, 0.00046852894593030214, 0.002284014131873846, -0.023174086585640907, -2.924562431871891e-05, -0.008924326859414577, 0.0033388789743185043, 0.012008602730929852, 0.01218701247125864, 0.01990020088851452, 0.005960681010037661, 0.003583557205274701]"
93,"[0.009445412084460258, 0.016411587595939636, -0.0023774062283337116, 0.012433056719601154, -0.005193148273974657, 0.01838728040456772, -0.0033842267002910376, 0.006473848596215248, -0.005094922613352537, -0.010892491787672043, -0.0024764928966760635, 0.024344531819224358, 0.009875990450382233, -0.006911630742251873, 0.015693597495555878, -0.023755351081490517, 0.013432638719677925, -0.009441300295293331, -0.004320414271205664, -0.015387299470603466, -0.004676659591495991, 0.004493602551519871, 0.005893911235034466, -0.007687280420213938, 0.007642752956598997, -0.008259414695203304, -0.013797823339700699, 0.0029963410925120115, 0.015436914749443531, 0.014155453070998192, -0.004814064130187035, -0.006553299259394407, 0.017677798867225647, -0.005855910014361143, 0.004676096141338348, 0.01043467316776514, -0.0010104168904945254, -0.01565825752913952, 0.019298605620861053, -0.005875257309526205, 0.020654888823628426, -0.0026094261556863785, 0.009888757020235062, 0.01595093123614788, 0.009484843350946903, -0.014453908428549767, 0.014368097297847271, -0.006104423198848963, 0.01466581504791975, 0.011843426153063774, 0.011491293087601662, 0.016590142622590065, -0.014234495349228382, -0.003667224897071719, 0.0012489709770306945, 0.017050055786967278, 0.005512614268809557, -0.007938648574054241, 0.020545482635498047, -0.008829205296933651, -0.003599931485950947, -0.014174600131809711, -0.010766720399260521, -0.0217991154640913]"
406,"[-0.010833574458956718, 0.014435709454119205, 0.007528556510806084, 0.02102268487215042, -0.015823518857359886, 0.004407500382512808, -0.008140486665070057, 0.022297201678156853, -0.0011247240472584963, -0.002825772622600198, -0.01491201389580965, 0.013884949497878551, 0.0031549534760415554, -0.011142930947244167, 0.009003841318190098, 0.01940661296248436, -0.0021975822746753693, 0.022294336929917336, 0.006842489819973707, 0.0136214355006814, 0.003686106763780117, 0.006991734728217125, 0.0008996045216917992, 0.004553056787699461, 0.010815897025167942, -0.00246551469899714, -0.0033324495889246464, 0.008905686438083649, -0.01855410262942314, 0.006313000340014696, -0.014958889223635197, -0.014997598715126514, 0.01598062925040722, 6.624548404943198e-05, 0.015885796397924423, -0.017047252506017685, -0.01127613801509142, 0.009541741572320461, 0.01662633754312992, -0.02005596086382866, 0.008737177588045597, 0.01768258400261402, 0.0047411927953362465, 0.002280352171510458, -0.007023683283478022, -0.01779427006840706, -0.009507314302027225, -0.01701822690665722, 0.011848089285194874, -0.004068448208272457, 0.020698193460702896, -0.010482670739293098, -0.0032408542465418577, 0.009365572594106197, 0.012165130116045475, 0.0056282333098351955, -0.008633680641651154, -0.0011883341940119863, 0.01880619488656521, 0.013059847056865692, -0.022876977920532227, -0.018623484298586845, -0.010194879956543446, -0.0015405244193971157]"
294,"[0.017140135169029236, 0.004317179322242737, 0.017362896353006363, 0.019100232049822807, -0.007124360650777817, -0.01152235921472311, 0.008818991482257843, -0.004070901311933994, -0.024329444393515587, 0.013701881282031536, 0.009877272881567478, -0.00982197280973196, -0.010378347709774971, 0.016635237261652946, -0.019930314272642136, 0.012061231769621372, -0.006221161223948002, -0.009975261054933071, 0.011669459752738476, -0.014423846267163754, 0.00018333550542593002, -0.020540328696370125, 0.0018402826972305775, 0.005425009410828352, -0.0019450965337455273, -0.012623210437595844, -0.024911219254136086, 0.014205391518771648, -0.012848523445427418, 0.004331274889409542, 0.002996617928147316, 0.023809490725398064, -0.014331652782857418, 0.00147752626799047, 0.0029237843118608, -0.011037779040634632, 0.014104911126196384, 0.012336269952356815, -0.0046496945433318615, 0.008521919138729572, 0.022260364145040512, 0.007241043262183666, 0.01082668174058199, -0.00023546320153400302, 0.0015710737789049745, 0.006644492503255606, 0.014160405844449997, -0.006636313162744045, -0.024180736392736435, 0.016292564570903778, 0.012196124531328678, 0.00571621535345912, -0.020889773964881897, -0.0012445698957890272, -0.024744100868701935, -0.0032342644408345222, -0.018869487568736076, -0.013265802524983883, 0.010948188602924347, 0.012789779342710972, 0.012839640490710735, 0.0031059300526976585, 0.008988482877612114, -0.004637175239622593]"
510,"[0.01620502583682537, -0.003870004788041115, -0.021638229489326477, -0.01319283340126276, -0.0034831110388040543, 0.01622939296066761, 0.019969454035162926, 0.0016889439430087805, 0.009862454608082771, -0.01290492620319128, 0.00038473817403428257, 0.010717627592384815, -0.013264068402349949, -0.016629768535494804, 0.007207479793578386, -0.013196810148656368, 0.006834541913121939, 0.009517334401607513, -0.008037341758608818, 0.0004482484655454755, -0.003430683631449938, -0.009624798782169819, 0.014487283304333687, 0.006064888555556536, -0.018012739717960358, -0.009142477996647358, -0.021700648590922356, -0.01692372001707554, -0.015851087868213654, 0.013364531099796295, 0.012304247356951237, 0.009088563732802868, 0.015157433226704597, 0.0039002953562885523, 0.0029042877722531557, -0.01730147749185562, -0.009304219856858253, -0.019949166104197502, 0.004928608890622854, 0.0010535637848079205, -0.008156987838447094, 0.014712234027683735, -0.015780942514538765, -0.000962248828727752, 0.014893759973347187, 0.01921253837645054, -0.016585631296038628, 0.015820860862731934, 0.016898300498723984, 0.014372619800269604, -0.0260311271995306, 0.009601615369319916, 0.0009302988182753325, -0.01211775466799736, -0.010175593197345734, -0.021728157997131348, 5.761004285886884e-05, -0.015746792778372765, -0.0019997847266495228, -0.005089262966066599, -0.00923642236739397, 0.008782745338976383, 0.010890851728618145, -0.015561205334961414]"
327,"[-0.016720116138458252, -0.009133383631706238, -0.007142424583435059, -0.012290136888623238, 0.010940026491880417, 0.016785351559519768, -0.012403346598148346, 0.014507511630654335, 0.0010512726148590446, 0.014487117528915405, 0.0030758001375943422, 0.022183377295732498, -0.006320968735963106, 0.014714387245476246, -0.006665734574198723, -0.02430700697004795, -0.005292760673910379, -0.0018394984072074294, -0.0032427317928522825, -0.0064658657647669315, 0.016804160550236702, -0.0008754743030294776, 0.013006863184273243, 0.011969676241278648, -0.014527427032589912, -0.01725585199892521, 0.002114660805091262, -0.006643787957727909, -0.002559095621109009, 0.012506170198321342, -0.014807567000389099, -0.015574823133647442, 0.01094601210206747, -0.014287246391177177, 0.006479532457888126, 0.021703394129872322, -0.012203183025121689, -0.010831482708454132, 0.005814117845147848, -0.01864270307123661, 0.01079405378550291, 0.016257235780358315, 0.005191331263631582, -0.011920260265469551, 0.019435040652751923, -0.0067835114896297455, 0.009043161757290363, -0.0026245343033224344, 0.0064285509288311005, 0.016260487958788872, 0.017878590151667595, 0.00678743002936244, -0.004504428245127201, 0.009805168956518173, 0.009146061725914478, 0.012334011495113373, -0.007685401942580938, -0.013731815852224827, -0.01713445596396923, -0.008472248911857605, -0.0212978795170784, -0.01695583201944828, 0.01103773433715105, 0.01699698716402054]"
118,"[-0.01993931643664837, -0.013390891253948212, 0.00797965656965971, -0.018882356584072113, 0.008342092856764793, -0.0057457853108644485, 0.004962537437677383, 0.001870034378953278, -0.007087891921401024, 0.0019348617643117905, 0.011378129944205284, 0.02206844463944435, -0.015356994234025478, 0.015408474020659924, -0.008097968064248562, 0.02139788120985031, 0.013429316692054272, -0.00034528906689956784, -0.012072631157934666, 0.01880253478884697, -0.01292512472718954, -0.0128220459446311, -0.01710747741162777, 0.008451061323285103, -0.016852959990501404, -0.014433085918426514, 0.01427644956856966, -0.019425883889198303, 0.019751913845539093, -0.01756230741739273, 0.020059222355484962, 0.01768196001648903, -0.003591545158997178, 0.005280564539134502, -0.002789067570120096, -0.019864346832036972, 0.003681736998260021, -0.012439160607755184, 0.021837515756487846, -0.01961563713848591, 0.004794370383024216, 0.012130450457334518, 0.012685112655162811, -0.002981789642944932, -0.010123060084879398, 0.022449001669883728, 0.006594636011868715, -0.012482675723731518, -0.002054467797279358, -0.0188849288970232, -0.01878722384572029, -0.0025767639745026827, -0.017362268641591072, 0.011754196137189865, 0.0008616918348707259, -0.0019753414671868086, -0.0038004990201443434, 0.0006206311518326402, -0.016428474336862564, 0.005190332420170307, -0.006989964749664068, -0.016217518597841263, 0.0005478911916725338, -0.006598965264856815]"
806,"[0.0003612401778809726, -0.00873052328824997, -0.003604335943236947, -0.0013684560544788837, 0.013132326304912567, 0.018288908526301384, 0.006377308629453182, 0.0064624762162566185, 0.01695111021399498, -0.01988421566784382, 0.01401523221284151, -0.003522726707160473, 0.018103795126080513, -0.017525799572467804, -0.018143076449632645, -0.00923309475183487, -0.013259685598313808, -0.005067119374871254, 0.01597972959280014, -0.01694546826183796, 0.017830030992627144, 0.017215760424733162, -0.016757892444729805, -0.016665924340486526, 0.010582264512777328, -0.017726492136716843, 0.012650604359805584, 0.007562985178083181, 0.016259580850601196, -0.007106037810444832, 0.0182233527302742, -0.015068238601088524, 0.01566542685031891, 0.019850749522447586, -0.00822481233626604, -0.008967011235654354, -0.011425750330090523, 0.009367297403514385, -0.009888498112559319, -0.014496074989438057, -0.010431773960590363, 0.009037783369421959, 0.015139678493142128, 5.260079342406243e-05, -0.0014771372079849243, -0.009851095266640186, 0.013430754654109478, 0.015032676979899406, 0.019986530765891075, 0.022198187187314034, 0.014596204273402691, -0.019305191934108734, -0.006312970072031021, 0.011603018268942833, -0.00428956001996994, -0.016496334224939346, 0.00975178275257349, 0.013902151957154274, 0.007642763201147318, -0.018921399489045143, 2.732714347075671e-05, -0.006238696165382862, 0.014868705533444881, -0.009993128478527069]"
343,"[-0.005057609640061855, 0.012639992870390415, -0.0006831052014604211, 0.002295940648764372, -0.002568719210103154, -0.002064203843474388, -0.012654487043619156, -0.02245914936065674, 0.014468207955360413, -0.018320344388484955, -0.001689986209385097, 0.019631005823612213, -0.0016635677311569452, -0.003457083599641919, 0.0012348640011623502, -0.01571520045399666, 0.004908770322799683, 0.014640881679952145, -0.024230750277638435, -0.005192378535866737, 0.003934824373573065, 0.006090512964874506, 0.021594814956188202, 0.006152818910777569, -0.001534580485895276, -0.01633489318192005, 0.017015306279063225, 0.01866372488439083, -0.0200802069157362, 0.012294074520468712, -0.006494471337646246, -0.017813680693507195, 0.014010508544743061, 0.0067955004051327705, 0.009529085829854012, 0.0008726645028218627, -0.017658010125160217, 0.003011749591678381, -0.0008805259130895138, 0.006785845384001732, -0.004774373956024647, 0.020979102700948715, -0.014183695428073406, -0.01806807331740856, -0.006127266678959131, 0.011557154357433319, -0.01036776416003704, 0.01493220403790474, -0.0196593776345253, -0.011108317412436008, -0.010938234627246857, -0.018714502453804016, 0.006898457184433937, 0.0016251853667199612, 0.002375488169491291, -0.011647375300526619, -0.0170498788356781, 0.005086800549179316, 0.008451797999441624, -0.0032244424801319838, 0.014893332496285439, 0.013153566047549248, 0.009341101162135601, 0.0082315094769001]"
528,"[-0.019065285101532936, -0.01384536549448967, -0.02176002226769924, -0.002290344564244151, -0.010650062933564186, -0.010867361910641193, 0.0024471143260598183, -0.008839630521833897, -0.017177153378725052, 0.012276556342840195, 0.014120765961706638, 0.005187974777072668, 0.013978888280689716, 0.002474477980285883, -0.021720174700021744, -0.02003340609371662, -0.01464905496686697, -0.010263989679515362, -0.013413089327514172, -0.02005750872194767, -0.011706480756402016, 0.007043831516057253, -0.008772606030106544, 0.012206883169710636, -0.0008092444622889161, 0.005559058394283056, -0.018103450536727905, 0.017533326521515846, -0.011921944096684456, 0.017341531813144684, 0.011300558224320412, 0.005127138923853636, -0.006463823840022087, 0.002103569218888879, 0.010723371058702469, -0.003012852044776082, 0.01202054787427187, -0.005256435833871365, -0.012418863363564014, 0.014926296658813953, 0.004650660790503025, -0.0016308947233483195, -0.015385405160486698, -0.00578229408711195, 0.02177775278687477, -0.00890329759567976, -0.004565675742924213, -0.009245551191270351, 0.001343641895800829, -0.01393028162419796, 0.003187228925526142, -0.006440924014896154, -0.007322455756366253, -0.0006566621013917029, -0.011021682992577553, 0.010030972771346569, -0.010840952396392822, 0.01406614389270544, 0.003510060952976346, -0.006639107596129179, 0.009154610335826874, -0.008155395276844501, 0.005052589345723391, -0.00234873965382576]"
144,"[0.006320752203464508, 0.009527785703539848, 0.003796390490606427, 0.008462253957986832, 0.00045455724466592073, -0.011822103522717953, -0.013085806742310524, 0.012816116213798523, -0.015577290207147598, 0.017406126484274864, -0.012233724817633629, 0.010638869367539883, 0.01488538645207882, -0.002996287075802684, 0.004194984212517738, -0.0025365811306983232, -6.431771907955408e-06, 0.017490215599536896, 0.019970376044511795, 0.009086859412491322, -0.004172364249825478, 0.010465383529663086, 0.02372787520289421, 0.005316751543432474, -0.018436698243021965, 0.0229734368622303, 0.0160263292491436, 0.018138956278562546, -0.001350492355413735, -0.01024497952312231, 0.007314019836485386, 0.021021850407123566, -0.003608274506404996, -0.017145758494734764, -0.003064428921788931, 0.006040721666067839, -0.013848613016307354, -0.013567609712481499, 0.010200624354183674, 0.014329911209642887, -0.013074117712676525, 0.008136654272675514, 0.014008590951561928, -0.005846939980983734, -0.01583915390074253, 0.01381558459252119, -0.01700010523200035, 0.003982632886618376, 0.0018072088714689016, 0.019359879195690155, -0.009733039885759354, -0.009292308241128922, 0.016109593212604523, 0.00888451375067234, 2.7069385396316648e-05, 0.005830871406942606, 0.017156295478343964, 0.007119214162230492, 0.002376173622906208, -0.02066497504711151, -0.016459975391626358, -0.009921764023602009, -0.001287140417844057, 0.019605252891778946]"
